Month,Trial ID,Drug / therapy,Short description,Company sponsor,Primary completion date,Phases,Study URL,Brief title,Press release check status,Checked against cutoff,Matched title,Matched source,Matched link,Matched publication date,Matched source type
December,NCT06838000,20vPCV + PCV21,Investigational preventive therapy being studied to help protect against Pneumococcal Infections.,"Sanofi Pasteur, a Sanofi Company",2026-12-01,PHASE3,https://clinicaltrials.gov/study/NCT06838000,"Study of the Safety and Immunogenicity of Catch-up Vaccination With a 21-valent Pneumococcal Conjugate Vaccine (PCV21) in Healthy Infants, Toddlers, Children, and Adolescents",not_yet_due,no,,,,,
December,NCT05860465,SPH4336 Tablets,Investigational therapy being studied to treat Locally Advanced or Metastatic Breast Cancer.,"Shanghai Pharmaceuticals Holding Co., Ltd",2026-12-01,PHASE2|PHASE3,https://clinicaltrials.gov/study/NCT05860465,Safety and Efficacy of SPH4336 in Combination With Endocrine Therapy in the Treatment of Locally Advanced or Metastatic Breast Cancer,not_yet_due,no,,,,,
December,NCT06699108,VGR-R01,Investigational therapy being studied to treat Bietti Crystalline Dystrophy and Inherited Retinal Diseases.,"Shanghai Vitalgen BioPharma Co., Ltd.",2026-12-01,PHASE3,https://clinicaltrials.gov/study/NCT06699108,Study to Evaluate the Efficacy and Safety of VGR-R01 Gene Therapy in Patients With Bietti Crystalline Dystrophy,not_yet_due,no,,,,,
December,NCT06000956,Jitongning tablets + a simulated agent of Jitongning tablets,Combination regimen being studied to treat Ankylosing Spondylitis.,"Tasly Pharmaceutical Group Co., Ltd",2026-12-01,PHASE3,https://clinicaltrials.gov/study/NCT06000956,A Study of Comparing Overall Improvement of Patients With Spondyloarthritis Treated With Jitongning Tablets and Placebo,not_yet_due,no,,,,,
December,NCT07446439,Tradipitant,Investigational therapy being studied to treat Nausea and Vomiting and Obesity.,Vanda Pharmaceuticals,2026-12-01,PHASE3,https://clinicaltrials.gov/study/NCT07446439,A Study to Evaluate Tradipitant on Treating Nausea and Vomiting Induced by GLP-1R Agonist Use,not_yet_due,no,,,,,
December,NCT07017036,IVIG-Immuglo + IVIG-VImmune,Combination regimen being studied to treat Primary Immunodeficiency Diseases (PID).,Virchow Group,2026-12-01,PHASE3,https://clinicaltrials.gov/study/NCT07017036,"Efficacy, Safety and Pharmacokinetic of Virchow IVIG in PID Patients",not_yet_due,no,,,,,
December,NCT07216482,Enlicitide + Rosuvastatin,Combination regimen being studied to treat Hyperlipidemia.,Merck Sharp & Dohme LLC,2026-12-02,PHASE3,https://clinicaltrials.gov/study/NCT07216482,A Clinical Study of Enlicitide in Participants With High Cholesterol (MK-0616-037),not_yet_due,no,,,,,
December,NCT06629779,Enzalutamide + PF-06821497,Combination regimen being studied to treat Metastatic Castration Resistant Prostate Cancer.,Pfizer,2026-12-02,PHASE3,https://clinicaltrials.gov/study/NCT06629779,A Study to Learn How PF-06821497 (Mevrometostat) Works in Men With Metastatic Castration-resistant Prostate Cancer.,not_yet_due,no,,,,,
December,NCT07500506,VLA15,Investigational preventive therapy being studied to help protect against Lyme Disease.,Pfizer,2026-12-04,PHASE3,https://clinicaltrials.gov/study/NCT07500506,"A Study to Learn About the Safety, Tolerability, and Immunogenicity of a Fifth Dose of 6-Valent OspA-Based Lyme Disease Vaccine",not_yet_due,no,,,,,
December,NCT07013474,ibuzatrelvir + remdesivir,Combination regimen being studied to treat COVID-19 Infection.,Pfizer,2026-12-06,PHASE3,https://clinicaltrials.gov/study/NCT07013474,A Study to Learn About the Study Medicine Ibuzatrelvir in Adults With COVID-19 Who Are Severely Immunocompromised,not_yet_due,no,,,,,
December,NCT06724809,eculizumab,Investigational therapy being studied to treat Neuromyelitis Optica Spectrum Disorders.,"Alexion Pharmaceuticals, Inc.",2026-12-07,PHASE3,https://clinicaltrials.gov/study/NCT06724809,"Efficacy, Safety, PK, PD, and ADA of Eculizumab in Chinese Adults With NMOSD",not_yet_due,no,,,,,
December,NCT06126224,KarXT,Investigational therapy being studied to treat Psychosis Associated With Alzheimer's Disease.,"Karuna Therapeutics, Inc., a Bristol Myers Squibb company",2026-12-09,PHASE3,https://clinicaltrials.gov/study/NCT06126224,A Study to Assess Efficacy and Safety of KarXT for the Treatment of Psychosis Associated With Alzheimer's Disease (ADEPT-2),not_yet_due,no,,,,,
December,NCT06015737,Anifrolumab,Investigational therapy being studied to treat Cutaneous Lupus Erythematosus.,AstraZeneca,2026-12-11,PHASE3,https://clinicaltrials.gov/study/NCT06015737,A Phase III Study to Investigate the Efficacy and Safety of Anifrolumab in Adults With Chronic and/or Subacute Cutaneous Lupus Erythematosus,not_yet_due,no,,,,,
December,NCT06778967,GZR18 + semaglutide,Combination regimen being studied to treat Type 2 Diabetes Mellitus (T2DM).,Gan & Lee Pharmaceuticals.,2026-12-11,PHASE3,https://clinicaltrials.gov/study/NCT06778967,A Phase III Clinical Study to Evaluate the Efficacy and Safety of GZR18 Injection in Adult Type 2 Diabetes Mellitus,not_yet_due,no,,,,,
December,NCT07376382,Osimertinib + SYS6010 + platinum-pemetrexed,Combination regimen being studied to treat NSCLC.,"CSPC Megalith Biopharmaceutical Co.,Ltd.",2026-12-12,PHASE3,https://clinicaltrials.gov/study/NCT07376382,A Phase Ⅲ Clinical Study of SYS6010 in Combination With Osimertinib in Patients With Locally Advanced or Metastatic NSCLC,not_yet_due,no,,,,,
December,NCT06430866,ABP 234 + Pembrolizumab,Combination regimen being studied to treat Early stage Non squamous Non small Cell Lung Cancer (NSCLC).,Amgen,2026-12-14,PHASE3,https://clinicaltrials.gov/study/NCT06430866,Pharmacokinetic Similarity Between ABP 234 and Keytruda® (Pembrolizumab),not_yet_due,no,,,,,
December,NCT06806137,Hepatitis A vaccine + Investigational varicella vaccine + MMR vaccine (+4 more),Investigational preventive therapy being studied to help protect against Chickenpox.,GlaxoSmithKline,2026-12-14,PHASE3,https://clinicaltrials.gov/study/NCT06806137,A Study on the Immune Response and Safety of the Second Dose of an Investigational Chickenpox Vaccine When Given to Healthy Children 3 Months After a First Dose at 12 to 15 Months of Age,not_yet_due,no,,,,,
December,NCT06118281,Ziltivekimab,Investigational therapy being studied to treat Cardiovascular Risk and Acute Myocardial Infarction (AMI).,Novo Nordisk A/S,2026-12-14,PHASE3,https://clinicaltrials.gov/study/NCT06118281,ARTEMIS - A Research Study to Look at How Ziltivekimab Works Compared to Placebo in People With a Heart Attack,not_yet_due,no,,,,,
December,NCT06607627,Gefurulimab,Investigational therapy being studied to treat Generalized Myasthenia Gravis.,"Alexion Pharmaceuticals, Inc.",2026-12-15,PHASE3,https://clinicaltrials.gov/study/NCT06607627,"PK, PD, Safety, and Efficacy Study of Gefurulimab in Pediatric Patients With AChR+ Generalized Myasthenia Gravis",not_yet_due,no,,,,,
December,NCT03817502,Cariprazine,Investigational therapy being studied to treat Schizophrenia.,Gedeon Richter Plc.,2026-12-15,PHASE3,https://clinicaltrials.gov/study/NCT03817502,Efficacy and Safety of Cariprazine in the Treatment of Adolescent Participants (13 to 17 Years of Age) With Schizophrenia,not_yet_due,no,,,,,
December,NCT07427797,IPN10200,Investigational therapy being studied to treat Moderate to Severe Glabellar Lines.,Ipsen,2026-12-15,PHASE3,https://clinicaltrials.gov/study/NCT07427797,A Study to Assess the Effectiveness and Safety of IPN10200 in Adults With Moderate to Severe Wrinkle-like Lines Between the Eyebrows,not_yet_due,no,,,,,
December,NCT07435428,IPN10200,Investigational therapy being studied to treat Moderate to Severe Glabellar Lines.,Ipsen,2026-12-15,PHASE3,https://clinicaltrials.gov/study/NCT07435428,A Study to Assess the Effectiveness and Safety of IPN10200 Over Time in Adults With Moderate to Severe Wrinkle-like Lines Between the Eyebrows,not_yet_due,no,,,,,
December,NCT05503264,Satralizumab,Investigational therapy being studied to treat NMDAR Autoimmune Encephalitis and LGI1 Autoimmune Encephalitis.,Hoffmann-La Roche,2026-12-16,PHASE3,https://clinicaltrials.gov/study/NCT05503264,"A Study to Evaluate the Efficacy, Safety, Pharmacokinetics (PK), and Pharmacodynamics (PD) of Satralizumab in Participants With Anti-N-methyl-D-aspartic Acid Receptor (NMDAR) or Anti-leucine-rich Glioma-inactivated 1 (LGI1) Encephalitis",not_yet_due,no,,,,,
December,NCT06747338,Carboplatin + Docetaxel + HB1801 (+3 more),Combination regimen being studied to treat Early or Locally Advanced HER2 positive Breast Cancer.,Shanghai JMT-Bio Inc.,2026-12-16,PHASE3,https://clinicaltrials.gov/study/NCT06747338,A Phase III Study of KN026 in Combination With HB1801 ± Carboplatin as Neoadjuvant Treatment for Early or Locally Advanced HER2-Positive Breast Cancer,not_yet_due,no,,,,,
December,NCT06730061,Elafibranor,Investigational therapy being studied to treat Primary Biliary Cholangitis.,Ipsen,2026-12-17,PHASE3,https://clinicaltrials.gov/study/NCT06730061,A Study of Elafibranor in Adult Japanese Participants With Primary Biliary Cholangitis (PBC),not_yet_due,no,,,,,
December,NCT07246889,AHB-137 + NA therapy,Combination regimen being studied to treat Chronic Hepatitis B.,"Ausper Biopharma Co., Ltd.",2026-12-18,PHASE3,https://clinicaltrials.gov/study/NCT07246889,Study of AHB-137 in Participants With Chronic Hepatitis B (CHB) Treated With Nucleos(t)Ide Analogues (NAs)(AUSHINE),not_yet_due,no,,,,,
December,NCT04573478,Atrasentan,Investigational therapy being studied to treat IgA Nephropathy and Immunoglobulin A Nephropathy.,"Chinook Therapeutics, Inc.",2026-12-18,PHASE3,https://clinicaltrials.gov/study/NCT04573478,Atrasentan in Patients With IgA Nephropathy,not_yet_due,no,,,,,
December,NCT06062810,Raloxifene - Study,Investigational therapy being studied to treat Breast Cancer.,"Han Xu, M.D., Ph.D., FAPCR, Sponsor-Investigator, IRB Chair",2026-12-18,PHASE2|PHASE3,https://clinicaltrials.gov/study/NCT06062810,Bioequivalence ANDA SNP Clinical Study - Raloxifene and Single Nucleotide Polymorphisms,not_yet_due,no,,,,,
December,NCT06916793,CKD-843 dose#1 + CKD-843 dose#2 + Dutasteride Capsules,Combination regimen being studied to treat Androgenetic Alopecia.,Chong Kun Dang Pharmaceutical,2026-12-19,PHASE3,https://clinicaltrials.gov/study/NCT06916793,A Phase 3 Study to Evaluate the Safety and Efficacy of CKD-843 in Male Patients With Androgenetic Alopecia,not_yet_due,no,,,,,
December,NCT07208058,Plonmarlimab,Investigational therapy being studied to treat Relapsed/Refractory Rheumatic and Immunologic Disease associated Haemophagocytic Lymphohistiocytosis.,"TJ Biopharma Co., Ltd.",2026-12-20,PHASE3,https://clinicaltrials.gov/study/NCT07208058,"A Phase III Clinical Study to Evaluate the Efficacy, Safety, and Tolerability of Plonmarlimab in Subjects With Relapsed/Refractory Rheumatic and Immunologic Disease-associated Haemophagocytic Lymphohistiocytosis (Also Known as Macrophage Activation Syndrome [MAS])",not_yet_due,no,,,,,
December,NCT06873945,Ritlecitinib 100 mg + Ritlecitinib 50 mg,Combination regimen being studied to treat Alopecia Areata.,Pfizer,2026-12-21,PHASE3,https://clinicaltrials.gov/study/NCT06873945,A Study of 2 Doses of Ritlecitinib in People 12 Years of Age and Older With Alopecia Areata,not_yet_due,no,,,,,
December,NCT06921850,Bimekizumab,Investigational therapy being studied to treat Hidradenitis Suppurativa.,UCB Biopharma SRL,2026-12-21,PHASE3,https://clinicaltrials.gov/study/NCT06921850,A Study to Assess the Pharmacokinetics and Safety of Bimekizumab in Children and Adolescents With Moderate to Severe Hidradenitis Suppurativa,not_yet_due,no,,,,,
December,NCT06856577,Aflibercept + Ixo-vec,Combination regimen being studied to treat Neovascular Age Related Macular Degeneration (nAMD) and Wet AMD.,"Adverum Biotechnologies, Inc.",2026-12-22,PHASE3,https://clinicaltrials.gov/study/NCT06856577,Efficacy and Safety Study of Ixoberogene Soroparvovec (Ixo-vec) in Participants With Neovascular Age-Related Macular Degeneration,not_yet_due,no,,,,,
December,NCT07285291,TS-172 20~60 mg/day,Investigational therapy being studied to treat Hyperphosphatemia Patients on Hemodialysis.,"Taisho Pharmaceutical Co., Ltd.",2026-12-22,PHASE3,https://clinicaltrials.gov/study/NCT07285291,A Phase 3 Study of TS-172 in Hyperphosphatemia Patients on Hemodialysis With Phosphate Binders,not_yet_due,no,,,,,
December,NCT04427930,JOINTSTEM,Investigational therapy being studied to treat Knee Osteoarthritis.,R-Bio,2026-12-23,PHASE3,https://clinicaltrials.gov/study/NCT04427930,Follow-up Study for Participants of Jointstem Phase 3 Clinical Trial,not_yet_due,no,,,,,
December,NCT06008119,Doublets Chemotherapy ± Bevacizumab or Doublets Chemotherapy ± Cetuximab + Tunlametinib plus Vemurafenib,Combination regimen being studied to treat Colorectal Cancer Metastatic.,"Shanghai Kechow Pharma, Inc.",2026-12-24,PHASE3,https://clinicaltrials.gov/study/NCT06008119,Efficacy and Safety of Tunlametinib Plus Vemurafenib in Patients With BRAF V600E-mutant Metastatic Colorectal Cancer,not_yet_due,no,,,,,
December,NCT06740630,Hepatitis A vaccine + Investigational varicella vaccine_Lot 1 + Investigational varicella vaccine_Lot 2 (+7 more),Investigational preventive therapy being studied to help protect against Chickenpox.,GlaxoSmithKline,2026-12-25,PHASE3,https://clinicaltrials.gov/study/NCT06740630,A Study on the Immune Response and Safety of an Investigational Chickenpox Vaccine When Given to Healthy Children 12 to 15 Months of Age,not_yet_due,no,,,,,
December,NCT05653453,Gemcitabine hydrochloride and albumin binding paclitaxel + Tumor treating fields combined with Gemcitabine hydrochloride and albumin binding paclitaxel,Combination regimen being studied to treat Locally Advanced Pancreatic Cancer.,"Jiangsu Healthy Life Innovation Medical Technology Co., Ltd",2026-12-25,PHASE3,https://clinicaltrials.gov/study/NCT05653453,Clinical Study of Tumor Treating Fields Combined with Gemcitabine and Albumin-bound Paclitaxel in the First-line Treatment of Locally Advanced Pancreatic Cancer,not_yet_due,no,,,,,
December,NCT04498117,Carboplatin + Oregovomab + Paclitaxel,"Combination regimen being studied to treat Carcinoma, Ovarian Epithelial, Ovarian Neoplasms, and related conditions.",CanariaBio Inc.,2026-12-26,PHASE3,https://clinicaltrials.gov/study/NCT04498117,Oregovomab Plus Chemo in Newly Diagnosed Patients With Advanced Epithelial Ovarian Cancer Following Optimal Debulking Surgery,not_yet_due,no,,,,,
December,NCT06212999,Povorcitinib,Investigational therapy being studied to treat Hidradenitis Suppurativa (HS).,Incyte Corporation,2026-12-26,PHASE3,https://clinicaltrials.gov/study/NCT06212999,A Study to Evaluate the Long-Term Safety and Efficacy of Povorcitinib in Participants With Moderate to Severe Hidradenitis Suppurativa,not_yet_due,no,,,,,
December,NCT06925594,Human TH-SC01 cell injection + Saline solution,Combination regimen being studied to treat Crohn's Disease.,"Jiangsu Topcel-KH Pharmaceutical Co., Ltd.",2026-12-28,PHASE3,https://clinicaltrials.gov/study/NCT06925594,Phase 3 Study of Human TH-SC01 Cell Injection for Treating Perianal Fistulas in Patients With Crohn's Disease,not_yet_due,no,,,,,
December,NCT06206733,ASKB589 + Capecitabine + Oxaliplatin (+1 more),Combination regimen being studied to treat Gastroesophageal Junction Adenocarcinoma and Gastric Adenocarcinoma.,"AskGene Pharma, Inc.",2026-12-30,PHASE3,https://clinicaltrials.gov/study/NCT06206733,ASKB589 in Combination With CAPOX and PD-1 Inhibitor in Patients With Advanced or Metastatic GC/GEJ Adenocarcinoma,not_yet_due,no,,,,,
December,NCT07388680,Pirfenidone Capsules （400 mg） + Pirfenidone Capsules（0mg） + Pirfenidone Capsules（600mg）,Combination regimen being studied to treat Radiation induced Lung Injury and Immune related Pneumonia.,"Beijing Continent Pharmaceutical Co, Ltd.",2026-12-30,PHASE2|PHASE3,https://clinicaltrials.gov/study/NCT07388680,Pirfenidone Capsules in the Treatment of Radiation-induced Lung Injury With or Without Immune Pneumonia,not_yet_due,no,,,,,
December,NCT06194734,Docetaxel + Irinotecan + KC1036 (+1 more),Combination regimen being studied to treat Esophageal Squamous Cell Carcinoma.,"Beijing Konruns Pharmaceutical Co., Ltd.",2026-12-30,PHASE3,https://clinicaltrials.gov/study/NCT06194734,A Study of KC1036 Versus Investigator's Choice of Chemotherapy in Patients With Advanced Esophageal Cancer,not_yet_due,no,,,,,
December,NCT07161843,QRX-3,Investigational therapy being studied to treat Acute Renal Failure (ARF) and Acute Tubular Necrosis.,Ebima Clifford Okundaye,2026-12-30,PHASE2|PHASE3,https://clinicaltrials.gov/study/NCT07161843,Use of QRX3 for Acute Tubular Necrosis Type of Renal Failure in Hospitalized Patients ( QRX-3 in ARF),not_yet_due,no,,,,,
December,NCT07174297,Acotiamide,Investigational therapy being studied to treat Postprandial Distress Syndrome.,Getz Pharma,2026-12-30,PHASE3,https://clinicaltrials.gov/study/NCT07174297,Acotiamide vs Itopride in Postprandial Distress Syndrome,not_yet_due,no,,,,,
December,NCT06238843,IBI343 + Irinotecan OR Paclitaxel or Trifluridine/tipiracil（ FTD/TPI）,Combination regimen being studied to treat Unresectable or Metastatic Gastric or Gastroesophageal Junction Adenocarcinoma.,Innovent Biologics (Suzhou) Co. Ltd.,2026-12-30,PHASE3,https://clinicaltrials.gov/study/NCT06238843,"A Multicenter, Phase 3 Study of IBI343 Monotherapy Versus Treatment of Investigator's Choice in Subjects With Previously Treated, Claudin (CLDN) 18.2-positive, HER2-negative, Gastric or Gastroesophageal Junction Adenocarcinoma (G-HOPE-001)",not_yet_due,no,,,,,
